Date,Timestamp,Bitcoin,Nvidia,ASML,Samsung,ExxonMobil,TotalEnergies,CNOOC,Siemens,Caterpillar,Toyota,Rheinmetall,Lockheed_Martin,Elbit_Systems,Novartis,United_Health,AstraZeneca,Lotus_Bakeries,Nike,AB_Inbev,ETF_Tech,ETF_Energy,ETF_Industry,ETF_Defense,ETF_Health,ETF_Consumer,ETF_USA,ETF_EU,ETF_WORLD
2020-01-31,2026-04-13 23:49:41,35526.612996387026,96.21168910402528,122.08954291446555,94.74951632220598,95.03014333711872,122.63418132136243,97.17189976717896,104.28693617646158,86.46119637141567,87.851976438161,108.62651259925644,91.08565444770775,105.16264727669068,121.07418659745588,109.71887127434852,109.27269023193274,109.99333253770232,89.26271889349434,107.48822476043904,104.35024944689894,104.94540814188672,92.86670299534609,101.62493810788494,113.35524936791238,102.24809206387856,94.62837890468505,113.18320089238449,103.23177335396794
2020-02-01,2026-04-13 23:49:48,33916.3818350602,97.7901817215232,120.9648199076786,94.746056495677,94.18258776796766,121.7474956468845,94.9718768239286,102.12747246047476,85.97688573474873,87.32765914560919,110.0281050190382,93.35231653672362,102.98463483424744,119.18117250899,109.645596391145,106.90798326789432,107.3649035138382,87.94430623778203,110.30478837546242,104.50035270829294,103.63398674626025,91.81067244694422,102.12168546333642,111.91158405600977,101.87133270902756,94.81531239831504,112.32834258753263,102.64160235497853
2020-02-02,2026-04-13 23:49:48,36540.80146927265,96.9809613729122,119.78383680310266,94.54864603416738,94.94035953415047,124.91199830587962,95.98771505314504,102.63386377454589,86.27981573577456,90.27157074514992,112.9614422833052,96.46958799865132,106.34601489193648,120.70386972138284,113.35181381912211,107.89397443316724,106.60296165241462,88.0326712862714,109.5659427595132,103.77114807006075,105.28002429772505,93.06175008515679,105.25901505796433,113.9832193245574,101.40052523273307,96.00920162448034,113.13223621666391,103.7926136780329
2020-02-03,2026-04-13 23:49:48,35411.6607669431,100.31253491571768,122.07081148049598,95.7867663232654,92.48603268125858,124.65623211424187,93.49675402827732,100.9891784777948,88.65603113044968,87.40022833691522,114.77260941350468,93.67075368001862,109.18929431239974,120.8756755953194,110.52699393493155,108.12209231024518,108.5262359523032,87.51118723576299,111.27655841382398,106.05670423982635,103.54633960792592,92.34847931505323,105.87755246864101,113.17492061349871,102.43799386729673,95.52725559635651,113.91117421971613,103.90699835204032
2020-02-04,2026-04-13 23:49:48,33353.00718737526,102.43168590296592,120.09211966905768,97.42613819795017,95.31875262805949,126.57182949619389,94.33383911303558,99.00790979497587,90.42297243093516,84.70020758690104,114.56687807019092,95.29944225277777,108.77800160853732,117.4481401859413,111.79312709020328,106.50093127765632,110.47249118318015,90.3994357067095,111.83362372111988,106.64998125665791,105.40814041242965,91.37702993760404,106.21477397716866,111.9140661846003,104.23518353700318,97.61090266860852,113.3117404247895,104.29986255091063
2020-02-05,2026-04-13 23:49:48,29778.325802029583,105.46422166931691,120.64606130456592,100.40805652084728,92.4751504046814,128.41086087781665,91.68224259645476,98.8518193122318,92.50436920088195,82.25012151182955,113.84862153224464,98.00492024024864,109.37776913351767,113.5522787430236,108.75643015969142,104.453804065918,107.3858720042449,89.50343574055918,108.24087774070571,108.83944649824338,104.18941795965094,91.20210334164777,107.07710363533698,108.920837656211,101.71006182850327,97.78475456922992,111.9237744475939,103.65649515326555
2020-02-06,2026-04-13 23:49:48,29318.0453541448,104.61148190461697,116.7430201971387,99.64807547283142,89.26204653084963,126.27445883330704,91.2242360622012,100.40985413869872,90.9115997755134,84.26691294908098,111.13955649315896,96.66722703393108,112.42246934879748,116.59616119028324,111.86008137399924,101.27160272415026,103.75714422612174,91.73409412379334,111.7707812759372,107.00085919152905,102.25358047545262,91.86278895443104,106.74308429196252,109.9092817628109,102.42067320861743,97.50775512378395,110.99532238484949,103.36504464746726
2020-02-07,2026-04-13 23:49:48,32255.35688455803,107.05047641790884,117.35984362850948,98.2394820914706,89.49803160391674,123.83404976437814,91.5487367926909,102.43326105114804,89.16369695458609,82.94172575809289,108.1133519831383,93.72310757266648,112.71156600309968,116.96034546428584,112.74013533748968,102.70357093745032,102.95911762808058,91.24731872278991,114.23332535238472,107.54993404596297,101.62693938699526,91.51289458794234,104.84934185296815,110.80135057974195,102.81325390108508,97.23712776822629,111.07460822617193,103.19228572578263
2020-02-08,2026-04-13 23:49:48,34122.07918104366,109.0047144845187,117.23118615155168,97.89820556642933,90.10663924721958,126.58500435928492,93.16734554396444,102.4160839397267,91.33325680460705,83.42442164736134,111.50474875714733,93.747690991671,114.57612228544538,117.23893898021312,114.12196221554704,100.68530307109148,101.1634977663894,90.814271664329,117.27938724590256,108.0447020674999,103.28632971682298,92.39125413056503,106.6095206780879,110.68206808895054,103.085718892207,98.18808923464873,111.7630187839134,104.01659892902222
2020-02-09,2026-04-13 23:49:48,31877.289286282263,106.34381336255936,114.62647605555271,96.21803619117183,91.7316316019202,130.60141397014135,92.42894971526046,99.41032092896572,89.4820395176821,85.94480341751115,113.89920608070842,95.0227947860598,118.44502365024653,120.32720674441758,115.26224925666052,102.1795344913348,103.53351626708027,90.51180395451732,117.55564846245176,105.72944186976129,104.920665095774,91.61238795471967,109.1223415056716,112.58966349747097,103.86698956134978,98.05905541323322,112.76666537508157,104.64024824745789
2020-02-10,2026-04-13 23:49:48,34349.367654767695,106.92985729935836,117.4597639467588,98.68502840661316,91.57269539740908,131.02320782280214,92.86536535557114,101.67583723552538,89.40688126388588,86.51164517644644,116.69109640552378,93.05084169600627,121.23406911475884,120.7525244415112,116.6528191318816,101.2781210152562,105.71104528484211,91.82324256808332,118.69328548619436,107.69154988424344,105.15375619192746,92.53145455861925,110.32533573876297,112.89448819621634,105.40919111303992,98.23938955943743,114.16061020480174,105.66762928046823
2020-02-11,2026-04-13 23:50:23,37231.66019751416,125.83048375084036,120.2094618719198,97.40310532911349,93.8245882477637,133.86858295435871,93.85666768022712,102.83978903368188,88.83330480982998,89.37183013955512,96.09836161318864,80.19088556791351,106.55731692936942,123.4083226987382,113.8970051928495,103.68893264477364,107.1987838801887,90.11477337350128,122.8401835162055,114.48101698395789,107.18327962744985,93.68164132768898,94.28218803682387,113.66475351212046,106.71791358996516,98.78184015711639,113.76905227663188,105.00179884633437
2020-02-12,2026-04-13 23:50:37,35988.291040280084,125.96876919887475,104.62989100966465,99.51490355761509,90.87647394157004,109.97517743159143,93.40098218934752,84.45395998972936,91.9204027367068,87.54434797116359,82.52776110476164,77.67017103148729,107.34045130213414,103.19238698467024,113.8185664414559,89.5858436411319,94.28256244220228,88.642667487926,107.00617539407692,110.03785458871816,98.084211187503,87.97290356586659,89.17946114612768,102.19893235575267,96.64380177473508,98.14950847300345,96.95671974972855,97.35286076978386
2020-02-13,2026-04-13 23:55:03,34576.72585902373,122.14552758595968,107.7446689647484,101.17099798635871,90.35115050813732,111.7489043645621,94.48826917302452,86.50832969793275,89.93845686854354,86.687845550082,81.5615981018827,78.59119133021044,110.92360063714682,106.1082528411638,115.03530454401736,91.38447163488206,94.69707337734371,89.91817049159346,105.05688273784224,110.3537315123556,98.86277468190798,87.71154403885276,90.35879668974665,104.17600967335441,96.55737553559315,97.6633002214103,98.10127271504471,98.00337202196843
2020-02-14,2026-04-13 23:55:03,30596.82185069112,117.93853385452852,111.12422322888904,97.91600843954129,93.30327349264334,109.34614072731384,96.37513784768906,84.19306836430867,87.9864250122118,85.23934031650607,80.71285398832264,79.27369231897937,109.06830437683584,105.79870241181884,111.31162392737808,91.35578068884423,94.3565693192436,90.5451388870388,104.04635888171929,108.99292184098628,99.67485068921542,85.80627789767551,89.68495022804593,102.82203567601373,96.31602236266724,96.72644791546332,97.61671220130752,97.21617644910069
2020-02-15,2026-04-13 23:55:03,27922.75941655524,115.158040200561,109.22308782034872,97.2157833518986,92.48961722099862,105.68823911303836,93.1565779793141,82.00598673502658,86.34455289525245,82.92826781819075,78.06074989477354,79.27126276604379,108.17401891214546,106.48013810998091,111.60027458614452,88.50624418153926,94.35070252411737,92.3615672683468,105.99001764845436,107.19897045760278,97.11147810445037,83.75960248282325,88.50201052432094,102.19555229255491,97.56742914697286,96.20421915622454,96.28814575340989,96.05584050145417
2020-02-16,2026-04-13 23:55:03,27490.617547737704,113.776323653874,109.49572069605787,93.91754136605806,93.50433878654025,105.96067247576391,90.63529706128494,81.29896003659708,85.17285714169651,85.56072419695487,79.51446313136111,80.35636902449019,109.600804843718,107.35631891923128,110.4386700946484,90.0432691279695,93.54738268556147,94.01659803180038,105.34177764181264,105.72986190532998,96.7001027745297,84.01084712508282,89.82387899985643,102.61275271394972,97.6352527863915,96.21085945550828,96.56982058929435,96.08544938419003
2020-02-17,2026-04-13 23:55:03,25807.75121083852,117.42764924552144,108.51675604628524,93.11531133432392,93.44644266073094,102.80040141627744,91.81508851159624,80.23800216233145,86.61717311334063,84.09875287936997,81.11534809559328,78.64960735075317,110.31141856436238,106.1149209691285,114.22896221758252,89.36730756576175,92.23143944402162,93.57563197675084,104.08236626078222,106.35323887537686,96.02064419620154,83.65130938501402,90.02545800356961,103.23706358415758,96.62981256051823,97.3242444274466,95.55831774502269,95.98625443413965
2020-02-18,2026-04-13 23:55:03,24437.254081542826,117.93419971034152,110.8585688848865,95.71041382138664,91.77786770317532,101.43318774640323,93.48595979952786,77.8416320405947,87.62528398762926,81.61268337083159,78.2810141546833,81.25964264053516,107.81258619470768,109.78923617169772,111.98390232988817,91.00844497366482,94.21370925822303,94.09110117121338,100.81231834618896,108.16772747220489,95.56567174970213,82.35986646635185,89.1177476633087,104.26052782508357,96.37237625854179,97.44533292379714,95.52976394704278,95.97398623919884
2020-02-19,2026-04-13 23:55:03,23344.7193650662,114.64552490215074,112.0485120826261,98.99914833841956,93.4726763725386,98.56911760414296,95.62893343851675,79.54103129708565,89.61029404613953,82.41256803304056,79.57258232650625,82.68299433308577,106.81707651110696,110.66191530265442,108.91853817579673,89.96249831369087,94.17440765814776,92.6666274612187,100.90976456994456,108.56439510773214,95.89024247173278,83.85463112542192,89.690884390233,103.18098393071402,95.91693322977034,96.99944254848835,95.67997864434982,96.18301170926736
2020-02-20,2026-04-13 23:55:03,26243.51443014956,116.70482740370208,114.98957571457296,96.20472222847695,92.0219990193871,95.7551104236055,92.6991976816559,82.16937999818434,89.81058382028924,84.83377881469086,77.56641251425307,82.12039464393472,105.88355722117298,111.50965779874733,108.88715199323542,90.69805515448051,96.42264497246228,94.6415289059725,100.77988030043004,109.29970844891733,93.49210237488283,85.60458087772149,88.52345479312025,103.69828831548774,97.28135139295495,97.36441429775351,96.23633960959201,96.31658103384743
2020-02-21,2026-04-13 23:55:03,28720.3984142631,120.73956405874532,114.0290430477596,93.611424853925,91.71903488685514,95.19940854007922,90.01952417849398,84.03516913782524,87.88460987148511,81.9402506836149,77.7284607462523,82.15837198532577,102.33370481090228,109.87733652278676,111.01568916998436,92.16864483855008,96.09546645614552,96.90151508425774,103.48097570830365,109.46001065347663,92.31265586847611,84.62000989764175,87.40684584749344,104.35389017710706,98.82598574956897,98.40313084277557,96.5768131247128,96.163233032294
2020-02-22,2026-04-13 23:55:03,27758.05600250376,121.76830548372835,115.24014338621696,94.16259429538226,93.4442003046663,96.13038122467992,92.34882106507484,82.65785810468847,87.98533785379303,80.42019903015091,80.1152480353598,84.51042503989456,101.7914366586417,109.39209863686015,109.4037247615424,92.80283594866007,92.8297823605103,96.46995276907695,106.59774026114177,110.39034772177585,93.97446753147369,83.68779832954414,88.80570324463201,103.86621978235421,98.63249179690968,98.9303243687836,96.97076099476467,96.55950473444825
2020-02-23,2026-04-13 23:55:03,31004.273456845884,126.02301685945964,112.72527716241818,91.34641985035984,90.63892491182035,93.7671772504943,91.7433774220219,84.30769772212598,86.87977762040629,82.91997944431112,78.19941826585858,86.47355391489756,101.88862888062032,110.35542292647976,111.11833472868852,95.31801187465916,93.67769306327403,93.80903876289658,109.01876879435748,110.03157129074589,92.04982652811218,84.7024849289478,88.85386702045882,105.59725650994248,98.83516687350937,99.15710779969483,97.17118338245844,96.67836219195276
2020-02-24,2026-04-13 23:55:03,31664.496046832795,124.98759686213728,109.62279167716903,90.66478044139016,88.92796434855555,90.730306388785,92.30003169282077,81.97199997043118,83.87617760122417,83.25451025144568,80.36417569739143,83.94332780115094,101.05974331842816,110.90473062950414,110.50592622226856,98.0996118562508,93.961673645554,96.46226473122094,107.39478439934514,108.42505632689883,90.65276747672044,83.03422927436701,88.45574893899017,106.5034229026745,99.27290759204003,98.11720959442624,96.63125928305384,96.05735541861516
2020-02-25,2026-04-13 23:55:03,34793.80101725499,122.21536227943686,107.92736769707982,89.65550516345384,89.28912740104094,92.79269551325211,94.75009831886425,80.94372495930534,85.59517546962434,84.288349038847,78.25993013356695,81.97093330742523,102.20786608263128,112.0106820291756,109.35600185459572,99.03856974420536,93.65885893038347,95.44944808182704,107.6552933398814,106.5994117133235,92.2773070777191,83.60908315592556,87.47957650787448,106.80175120932556,98.92120011736397,97.31267473232502,96.53589029335626,95.9480549635887
